OrderID,CustomerID,ProductID,OrderDate,Quantity,UnitPrice,StoreCode
4322,577,85,2025-05-01,1,2781.38,STORE_6
4323,722,70,2025-05-02,1,1961.39,STORE_7
4324,735,43,2025-10-25,6,6782.6,STORE_17
4325,340,96,2025-02-10,10,8214.35,STORE_1
4326,290,7,2025-01-11,5,1382.52,STORE_20
4327,388,27,2025-02-15,3,6826.71,STORE_10
4328,544,73,2025-08-17,2,9980.55,STORE_5
4329,127,79,2025-04-30,3,7992.44,STORE_8
4330,609,58,2025-08-07,8,2735.22,STORE_24
4331,275,82,2025-06-16,3,708.87,STORE_1
4332,495,56,2025-03-21,4,3510.59,STORE_19
4333,750,10,2025-08-11,6,6889.79,STORE_14
4334,947,86,2025-11-26,9,5799.94,STORE_12
4335,40,40,2025-02-08,9,8183.04,STORE_21
4336,372,59,2025-04-25,7,4927.42,STORE_6
4337,770,47,2025-08-08,2,4586.83,STORE_13
4338,80,67,2025-11-22,3,6302.43,STORE_23
4339,554,53,2025-03-09,7,4920.93,STORE_15
4340,946,18,2025-07-18,8,4717.53,STORE_15
4341,271,16,2025-12-20,7,1243.79,STORE_16
4342,155,11,2025-02-16,4,4126.35,STORE_21
4343,948,20,2025-04-25,6,9422.75,STORE_19
4344,917,25,2025-10-06,6,9214.81,STORE_10
4345,731,97,2025-03-17,6,4768.29,STORE_5
4346,312,16,2025-10-02,1,2653.95,STORE_6
4347,211,72,2025-01-09,2,9937.26,STORE_2
4348,390,54,2025-01-18,1,5177.23,STORE_3
4349,357,43,2025-10-11,4,1326.0,STORE_9
4350,430,90,2025-11-27,3,6539.5,STORE_4
4351,739,58,2025-11-18,2,4963.09,STORE_3
4352,342,50,2025-05-17,1,2758.16,STORE_4
4353,506,63,2025-04-12,1,944.56,STORE_25
4354,989,11,2025-02-03,4,6259.39,STORE_24
4355,850,94,2025-05-09,3,9000.7,STORE_13
4356,242,27,2025-01-05,2,8666.03,STORE_25
4357,452,24,2025-01-26,4,6738.7,STORE_12
4358,928,85,2025-06-08,10,6015.47,STORE_17
4359,656,37,2025-08-22,10,3716.76,STORE_11
4360,275,1,2025-11-03,5,4757.6,STORE_1
4361,811,56,2025-03-20,6,1514.89,STORE_10
4362,507,1,2025-04-18,3,3464.41,STORE_9
4363,680,12,2025-09-10,7,6403.49,STORE_25
4364,13,64,2025-05-26,5,8668.39,STORE_5
4365,562,45,2025-10-10,4,5340.5,STORE_3
4366,698,98,2025-10-13,7,6272.19,STORE_20
4367,935,38,2025-04-25,1,834.42,STORE_10
4368,22,7,2025-08-10,4,9895.23,STORE_1
4369,761,11,2025-12-29,8,3543.19,STORE_9
4370,80,17,2025-06-03,7,4130.55,STORE_24
4371,750,13,2025-02-27,2,5154.3,STORE_9
4372,544,55,2025-12-08,8,5997.01,STORE_18
4373,52,18,2025-12-09,6,7294.02,STORE_25
4374,533,76,2025-08-14,6,1293.71,STORE_16
4375,979,81,2025-01-27,10,416.35,STORE_25
4376,137,55,2025-06-19,8,4204.8,STORE_14
4377,506,96,2025-04-30,3,9512.24,STORE_1
4378,671,2,2025-11-26,7,6849.63,STORE_7
4379,602,20,2025-04-04,6,3878.41,STORE_5
4380,978,28,2025-12-18,10,9911.08,STORE_5
4381,538,78,2025-04-27,5,1103.18,STORE_1
4382,921,84,2025-03-15,9,6984.74,STORE_24
4383,5,22,2025-08-08,7,7852.06,STORE_13
4384,663,62,2025-01-08,2,3723.84,STORE_4
4385,251,54,2025-12-31,2,8017.36,STORE_6
4386,70,82,2025-11-06,7,9289.18,STORE_25
4387,801,77,2025-02-16,8,7339.59,STORE_7
4388,847,27,2025-02-20,9,5574.53,STORE_18
4389,193,2,2025-05-24,3,1249.8,STORE_15
4390,316,53,2025-06-20,6,2998.74,STORE_15
4391,651,60,2025-03-05,2,4411.18,STORE_10
4392,829,49,2025-03-09,4,8447.55,STORE_17
4393,431,78,2025-10-14,7,5250.55,STORE_7
4394,627,92,2025-09-18,1,8804.13,STORE_3
4395,708,18,2025-07-25,5,6021.49,STORE_5
4396,277,47,2025-07-21,5,9295.7,STORE_14
4397,59,84,2025-03-22,8,5415.04,STORE_5
4398,101,19,2025-07-23,8,4853.3,STORE_1
4399,2,100,2025-08-01,3,8119.51,STORE_4
4400,987,64,2025-02-13,2,4120.77,STORE_13
4401,684,9,2025-11-28,6,6758.1,STORE_1
4402,372,69,2025-02-07,1,3341.38,STORE_7
4403,989,49,2025-06-05,3,9597.92,STORE_13
4404,730,38,2025-01-08,8,7510.84,STORE_18
4405,157,24,2025-09-22,4,9628.0,STORE_14
4406,397,66,2025-08-30,1,4155.8,STORE_7
4407,98,2,2025-05-05,3,4877.35,STORE_5
4408,380,6,2025-07-24,3,5250.94,STORE_25
4409,373,27,2025-02-24,1,8625.63,STORE_19
4410,661,77,2025-10-15,3,7574.33,STORE_15
4411,796,29,2025-08-04,8,7348.18,STORE_6
4412,637,51,2025-02-16,2,9347.11,STORE_20
4413,559,73,2025-08-23,2,546.87,STORE_16
4414,595,8,2025-01-04,1,4804.85,STORE_18
4415,837,89,2025-03-22,2,3547.02,STORE_17
4416,125,65,2025-11-04,2,967.99,STORE_13
4417,559,62,2025-02-17,9,4122.96,STORE_10
4418,43,77,2025-01-05,3,5503.8,STORE_5
4419,83,100,2025-01-26,1,804.73,STORE_21
4420,599,61,2025-03-08,1,7119.19,STORE_12
4421,767,1,2025-01-12,1,8400.79,STORE_24
4422,735,80,2025-08-04,6,1448.82,STORE_21
4423,581,61,2025-04-13,10,4711.78,STORE_5
4424,566,27,2025-09-22,5,2417.75,STORE_16
4425,618,62,2025-02-10,1,6976.12,STORE_23
4426,489,5,2025-05-15,8,5656.06,STORE_4
4427,473,22,2025-04-28,9,3510.05,STORE_17
4428,117,99,2025-09-29,3,8416.95,STORE_15
4429,131,43,2025-07-27,8,5076.12,STORE_1
4430,410,17,2025-03-10,2,3728.84,STORE_1
4431,375,18,2025-08-13,2,4309.62,STORE_24
4432,195,15,2025-06-17,1,6795.55,STORE_11
4433,294,5,2025-06-03,9,253.79,STORE_22
4434,784,96,2025-11-19,8,7798.72,STORE_7
4435,571,84,2025-01-19,7,9445.72,STORE_19
4436,195,23,2025-01-28,7,5007.93,STORE_24
4437,416,50,2025-12-08,2,1860.51,STORE_9
4438,904,69,2025-04-04,9,5803.14,STORE_3
4439,618,84,2025-02-16,10,5645.22,STORE_25
4440,688,54,2025-04-26,2,4441.63,STORE_13
4441,961,36,2025-08-23,5,1626.64,STORE_19
4442,341,17,2025-02-19,2,1343.81,STORE_21
4443,604,22,2025-09-19,10,2016.92,STORE_25
4444,447,59,2025-03-01,4,8586.03,STORE_3
4445,160,27,2025-03-12,10,5474.72,STORE_10
4446,395,75,2025-07-22,10,2237.27,STORE_22
4447,779,87,2025-06-09,9,8602.02,STORE_7
4448,30,64,2025-11-28,1,9475.76,STORE_15
4449,544,58,2025-06-01,3,7647.89,STORE_12
4450,181,49,2025-01-06,7,7804.16,STORE_6
4451,607,4,2025-07-28,5,1109.93,STORE_11
4452,814,34,2025-03-21,3,7371.83,STORE_1
4453,810,76,2025-03-12,1,3911.57,STORE_11
4454,435,51,2025-05-31,10,3625.48,STORE_4
4455,416,92,2025-06-30,7,4484.17,STORE_9
4456,756,46,2025-10-16,2,4214.12,STORE_18
4457,761,44,2025-08-04,8,1193.15,STORE_6
4458,894,68,2025-01-20,8,1944.33,STORE_18
4459,965,16,2025-12-13,7,494.88,STORE_23
4460,685,51,2025-10-01,6,2236.62,STORE_24
4461,507,17,2025-02-05,4,6702.98,STORE_6
4462,469,63,2025-10-06,4,5052.26,STORE_16
4463,893,82,2025-07-01,2,2410.02,STORE_20
4464,278,5,2025-04-12,1,5628.41,STORE_5
4465,812,53,2025-09-26,4,9290.78,STORE_18
4466,204,33,2025-11-15,1,5802.05,STORE_11
4467,860,89,2025-08-09,7,2027.67,STORE_5
4468,268,67,2025-09-11,4,7348.17,STORE_2
4469,684,34,2025-01-11,8,1733.57,STORE_8
4470,530,81,2025-10-30,4,304.39,STORE_22
4471,498,12,2025-03-18,2,6476.74,STORE_21
4472,602,72,2025-02-12,4,7939.82,STORE_8
4473,793,85,2025-03-31,1,3459.1,STORE_7
4474,175,12,2025-11-29,8,8298.78,STORE_5
4475,559,82,2025-10-21,6,2209.36,STORE_24
4476,377,42,2025-03-24,9,9730.55,STORE_21
4477,939,58,2025-07-08,3,7422.93,STORE_6
4478,22,22,2025-08-06,1,8278.16,STORE_13
4479,338,51,2025-12-24,6,9909.59,STORE_23
4480,330,37,2025-07-28,9,2512.11,STORE_20
4481,179,15,2025-04-16,4,4681.58,STORE_5
4482,168,44,2025-10-09,2,2371.26,STORE_6
4483,474,8,2025-04-04,8,7389.6,STORE_21
4484,947,45,2025-07-09,10,3121.77,STORE_14
4485,173,8,2025-09-15,3,7526.64,STORE_17
4486,403,10,2025-07-02,2,1108.53,STORE_1
4487,395,45,2025-10-27,3,4431.85,STORE_23
4488,522,86,2025-01-30,9,1971.41,STORE_10
4489,373,65,2025-09-09,5,2890.97,STORE_12
4490,297,91,2025-07-19,5,8677.06,STORE_10
4491,494,77,2025-12-01,5,2506.16,STORE_2
4492,905,14,2025-01-31,6,507.33,STORE_25
4493,885,2,2025-10-21,2,4436.74,STORE_19
4494,742,31,2025-07-10,4,4132.69,STORE_17
4495,807,20,2025-06-21,4,5678.07,STORE_16
4496,614,79,2025-05-01,6,8368.31,STORE_19
4497,266,92,2025-01-09,1,8921.37,STORE_2
4498,781,59,2025-09-04,3,1598.38,STORE_6
4499,510,27,2025-04-02,4,4742.1,STORE_13
4500,542,33,2025-06-22,3,6349.07,STORE_20
4501,7,27,2025-02-24,4,8955.35,STORE_7
4502,574,60,2025-11-22,3,4213.66,STORE_16
4503,355,94,2025-07-28,7,9393.43,STORE_6
4504,769,4,2025-01-12,10,3211.55,STORE_20
4505,99,76,2025-09-10,4,1519.32,STORE_23
4506,794,5,2025-09-22,5,248.17,STORE_23
4507,270,51,2025-03-18,6,2810.38,STORE_11
4508,742,42,2025-06-30,4,5589.06,STORE_25
4509,149,17,2026-01-01,5,7981.83,STORE_6
4510,260,56,2025-12-19,10,2404.68,STORE_2
4511,842,90,2025-05-31,4,2931.7,STORE_2
4512,595,61,2025-03-08,5,2863.54,STORE_12
4513,406,32,2025-07-03,3,9231.36,STORE_18
4514,10,64,2025-06-29,8,9005.11,STORE_11
4515,562,74,2025-11-23,3,1406.19,STORE_12
4516,389,4,2025-04-19,9,4009.39,STORE_22
4517,628,77,2025-03-05,2,1302.86,STORE_20
4518,711,34,2025-12-01,9,8295.38,STORE_12
4519,759,23,2025-05-25,7,7269.25,STORE_9
4520,495,88,2025-04-04,9,907.19,STORE_23
4521,640,74,2025-10-17,1,6185.66,STORE_5
4522,330,28,2025-02-18,6,1504.83,STORE_11
4523,996,16,2025-06-07,6,3305.25,STORE_13
4524,427,40,2025-09-19,1,5530.98,STORE_3
4525,726,10,2025-12-13,5,9633.95,STORE_7
4526,168,32,2025-01-03,2,3148.73,STORE_12
4527,903,9,2025-08-28,4,8172.83,STORE_16
4528,423,23,2025-06-20,9,9079.11,STORE_4
4529,82,72,2025-12-18,7,5695.64,STORE_17
4530,914,40,2025-02-20,5,3223.55,STORE_7
4531,582,32,2025-08-21,2,1451.45,STORE_5
4532,493,80,2025-04-25,9,2791.82,STORE_21
4533,827,16,2025-08-31,2,6258.85,STORE_21
4534,85,100,2025-08-10,8,2090.05,STORE_10
4535,882,66,2025-06-19,3,7428.96,STORE_16
4536,152,85,2025-09-16,10,9769.72,STORE_5
4537,455,25,2025-10-19,10,5064.44,STORE_3
4538,878,12,2025-04-06,10,7216.27,STORE_4
4539,840,74,2025-06-28,1,2323.88,STORE_15
4540,227,64,2025-10-12,7,9890.5,STORE_8
4541,399,85,2025-08-25,3,3587.66,STORE_6
4542,809,96,2025-12-07,7,9327.62,STORE_5
4543,861,14,2025-11-16,4,6288.12,STORE_10
4544,643,36,2025-07-08,5,7267.09,STORE_13
4545,382,52,2025-12-07,5,4876.93,STORE_9
4546,601,29,2025-07-23,8,6558.3,STORE_1
4547,473,3,2025-11-23,3,3072.79,STORE_12
4548,449,36,2025-03-27,7,3729.39,STORE_1
4549,693,64,2025-12-19,6,1814.17,STORE_12
4550,28,16,2025-07-23,1,417.13,STORE_7
4551,727,34,2025-08-31,3,1213.24,STORE_6
4552,123,50,2025-01-25,8,4319.82,STORE_7
4553,895,27,2025-05-01,1,3280.18,STORE_4
4554,462,84,2025-08-15,2,8416.21,STORE_24
4555,270,92,2025-09-01,1,4903.36,STORE_21
4556,227,64,2025-04-06,5,4160.06,STORE_9
4557,642,27,2025-08-28,2,4372.3,STORE_2
4558,816,17,2025-04-22,2,1089.63,STORE_21
4559,288,4,2025-01-15,2,7283.82,STORE_2
4560,142,51,2025-11-04,4,7036.04,STORE_13
4561,895,1,2025-04-19,3,896.56,STORE_8
4562,399,3,2025-03-18,1,5882.46,STORE_17
4563,779,34,2025-02-25,3,7046.15,STORE_15
4564,979,79,2025-11-08,2,1910.22,STORE_20
4565,552,47,2025-12-07,10,4866.22,STORE_10
4566,997,44,2026-01-01,2,6710.04,STORE_1
4567,71,20,2025-03-11,10,6001.96,STORE_2
4568,960,49,2025-05-08,8,291.36,STORE_21
4569,682,55,2025-10-23,6,9976.9,STORE_17
4570,162,69,2025-12-19,10,1410.25,STORE_9
4571,966,8,2025-03-28,6,764.69,STORE_7
4572,930,12,2025-03-02,3,4686.49,STORE_12
4573,832,39,2025-12-05,7,2767.31,STORE_19
4574,401,9,2025-11-20,1,3228.98,STORE_11
4575,882,13,2025-11-09,2,9470.81,STORE_20
4576,859,28,2025-08-16,10,7086.03,STORE_2
4577,652,43,2025-04-07,2,6776.56,STORE_8
4578,880,26,2025-05-07,7,8585.36,STORE_13
4579,309,23,2025-10-02,2,4612.13,STORE_5
4580,151,4,2025-06-03,9,1587.35,STORE_7
4581,586,19,2025-09-08,10,6778.34,STORE_7
4582,514,62,2025-05-30,4,7968.11,STORE_6
4583,166,47,2025-02-20,1,457.29,STORE_10
4584,84,13,2025-01-06,9,8192.06,STORE_3
4585,457,92,2025-07-20,8,3013.27,STORE_10
4586,46,57,2025-08-30,7,5755.53,STORE_8
4587,937,27,2025-12-30,5,6260.53,STORE_11
4588,706,92,2025-07-05,7,6230.56,STORE_21
4589,115,29,2025-05-03,2,1413.73,STORE_10
4590,39,40,2025-03-07,9,8226.76,STORE_10
4591,897,89,2025-04-08,10,4726.35,STORE_18
4592,87,74,2025-07-17,2,2623.61,STORE_19
4593,84,73,2025-10-02,6,2883.67,STORE_10
4594,501,39,2025-02-03,7,5299.75,STORE_15
4595,832,52,2025-02-27,6,1787.51,STORE_19
4596,749,94,2025-12-23,6,1094.49,STORE_11
4597,293,80,2025-04-15,5,946.56,STORE_9
4598,914,21,2025-12-30,5,6829.97,STORE_13
4599,653,19,2025-03-12,8,3346.36,STORE_11
4600,526,71,2025-12-12,8,3447.44,STORE_22
4601,138,31,2025-06-19,8,1274.04,STORE_1
4602,858,69,2025-01-30,6,1254.21,STORE_4
4603,388,15,2025-07-04,7,4982.56,STORE_23
4604,50,7,2025-09-29,4,4952.75,STORE_25
4605,917,19,2025-04-29,8,2136.06,STORE_25
4606,955,32,2025-05-24,7,4318.09,STORE_6
4607,705,30,2025-02-21,2,6795.81,STORE_3
4608,790,22,2025-09-09,7,5043.21,STORE_5
4609,931,54,2025-06-21,3,6035.8,STORE_2
4610,142,81,2025-02-14,3,5077.09,STORE_4
4611,596,34,2025-11-10,6,8412.62,STORE_8
4612,575,68,2025-07-06,1,3473.42,STORE_5
4613,798,77,2025-06-20,6,5692.89,STORE_15
4614,476,28,2025-03-23,9,1022.17,STORE_22
4615,369,53,2025-03-06,4,2691.35,STORE_15
4616,761,98,2025-03-19,7,7260.82,STORE_11
4617,998,49,2025-05-15,1,3844.78,STORE_10
4618,490,81,2025-08-01,7,2195.39,STORE_18
4619,932,63,2025-12-26,3,2344.3,STORE_11
4620,55,84,2025-12-30,7,2486.07,STORE_2
4621,603,17,2025-10-05,9,6236.97,STORE_1
4622,319,86,2025-11-01,8,9142.13,STORE_20
4623,614,28,2025-01-14,2,7799.05,STORE_9
4624,206,48,2025-02-07,9,5183.86,STORE_12
4625,828,48,2025-12-29,3,345.65,STORE_17
4626,907,26,2025-12-28,9,1573.58,STORE_4
4627,36,9,2025-01-04,4,6181.53,STORE_18
4628,595,93,2025-12-04,10,8142.22,STORE_4
4629,32,34,2025-06-06,7,526.6,STORE_12
4630,506,61,2025-06-18,5,1770.34,STORE_23
4631,488,70,2025-11-26,5,6563.0,STORE_13
4632,144,14,2025-12-09,8,7009.71,STORE_2
4633,278,23,2025-09-30,8,6581.81,STORE_1
4634,511,16,2025-06-01,7,3430.01,STORE_21
4635,266,54,2025-07-19,7,2799.47,STORE_3
4636,651,26,2025-06-06,1,2044.86,STORE_13
4637,661,79,2025-11-07,8,9944.91,STORE_15
4638,316,72,2025-06-22,10,7416.41,STORE_9
4639,239,19,2025-02-16,2,1413.92,STORE_10
4640,707,36,2025-11-13,3,6514.38,STORE_8
4641,744,87,2025-03-10,4,6244.12,STORE_14
4642,96,43,2025-08-10,3,1112.65,STORE_14
4643,68,100,2025-05-29,1,7469.91,STORE_2
4644,459,32,2025-10-05,10,8376.45,STORE_22
4645,428,46,2025-01-08,2,9683.93,STORE_23
4646,187,20,2025-06-11,1,4713.63,STORE_12
4647,836,64,2025-11-20,3,600.59,STORE_15
4648,980,59,2025-12-18,9,5024.05,STORE_12
4649,650,51,2025-01-26,7,801.79,STORE_24
4650,103,3,2025-12-28,6,957.42,STORE_15
4651,529,48,2025-08-18,5,9737.66,STORE_10
4652,776,81,2025-11-03,6,1432.11,STORE_17
4653,683,72,2025-02-27,7,8185.21,STORE_17
4654,198,62,2025-04-11,3,1121.9,STORE_17
4655,136,15,2025-10-01,10,3013.92,STORE_13
4656,853,10,2025-12-12,2,7714.94,STORE_1
4657,524,59,2025-02-14,10,4515.46,STORE_4
4658,658,47,2025-11-26,5,6079.2,STORE_8
4659,318,61,2025-01-15,1,2374.07,STORE_21
4660,606,7,2025-10-05,1,3911.69,STORE_21
4661,801,84,2025-06-05,3,9537.23,STORE_17
4662,483,11,2025-08-23,3,170.75,STORE_5
4663,337,89,2025-08-08,4,4268.18,STORE_8
4664,788,35,2025-01-01,7,3640.34,STORE_8
4665,320,26,2025-01-03,3,6036.51,STORE_6
4666,734,76,2025-03-10,2,9743.88,STORE_16
4667,141,92,2025-05-16,4,2239.55,STORE_3
4668,961,52,2025-02-21,6,1983.04,STORE_12
4669,993,49,2025-08-12,8,6278.22,STORE_20
4670,685,12,2025-07-12,5,4669.24,STORE_16
4671,140,84,2025-10-27,4,431.69,STORE_25
4672,67,69,2025-06-14,8,3056.08,STORE_14
4673,73,42,2025-09-24,5,1689.62,STORE_23
4674,311,94,2025-01-04,10,480.98,STORE_13
4675,877,49,2025-05-17,2,9311.91,STORE_6
4676,705,25,2025-10-07,2,5518.83,STORE_8
4677,376,93,2025-05-16,4,1690.09,STORE_4
4678,854,99,2025-11-02,3,9345.15,STORE_1
4679,570,57,2025-01-15,8,2187.51,STORE_8
4680,882,34,2025-05-14,3,4881.04,STORE_18
4681,999,92,2025-05-25,2,8935.36,STORE_25
4682,524,30,2025-04-17,6,7020.94,STORE_25
4683,818,59,2025-01-12,6,1878.89,STORE_17
4684,415,18,2025-07-05,8,6787.34,STORE_15
4685,848,42,2025-10-24,9,3188.86,STORE_9
4686,652,75,2025-07-29,7,6149.81,STORE_23
4687,618,94,2025-01-20,10,1876.47,STORE_8
4688,985,84,2025-09-02,8,7622.29,STORE_13
4689,285,68,2025-08-17,8,1849.5,STORE_24
4690,198,33,2025-06-12,5,117.93,STORE_11
4691,159,49,2025-07-06,1,7614.32,STORE_1
4692,44,52,2025-05-14,6,5738.14,STORE_8
4693,208,50,2025-08-01,7,6808.58,STORE_13
4694,939,63,2025-03-28,6,5203.49,STORE_12
4695,261,30,2025-02-16,8,8112.39,STORE_20
4696,806,18,2025-06-20,6,7585.3,STORE_9
4697,544,96,2025-11-01,8,959.34,STORE_18
4698,461,86,2025-06-29,6,1060.07,STORE_24
4699,267,56,2025-11-30,2,1765.4,STORE_13
4700,994,53,2025-10-29,2,8050.61,STORE_16
4701,933,78,2025-07-18,1,2796.83,STORE_3
4702,633,33,2025-02-15,1,6216.17,STORE_17
4703,286,86,2025-08-07,9,8627.18,STORE_4
4704,60,25,2025-04-23,6,2788.26,STORE_23
4705,811,41,2025-11-09,6,9214.65,STORE_7
4706,505,17,2025-03-16,8,348.6,STORE_4
4707,975,20,2025-12-17,6,6175.97,STORE_15
4708,708,71,2025-09-22,5,5841.71,STORE_4
4709,43,86,2025-12-30,5,4000.72,STORE_15
4710,791,9,2025-01-30,5,3089.98,STORE_23
4711,145,73,2025-07-27,8,1912.92,STORE_16
4712,373,11,2025-02-20,6,1139.2,STORE_8
4713,774,69,2025-06-16,1,5134.51,STORE_11
4714,230,31,2025-08-20,1,6012.02,STORE_19
4715,897,47,2025-09-06,9,9202.21,STORE_24
4716,992,75,2025-06-22,4,3770.23,STORE_24
4717,71,32,2025-04-25,3,7286.52,STORE_2
4718,76,80,2025-07-30,6,4028.19,STORE_16
4719,148,76,2025-02-22,6,4597.59,STORE_10
4720,291,96,2025-08-10,6,8012.07,STORE_7
4721,589,9,2025-02-20,5,7740.73,STORE_3
4722,896,79,2025-09-25,2,4615.45,STORE_15
4723,250,41,2025-09-20,4,2210.37,STORE_3
4724,373,4,2025-04-04,2,6777.39,STORE_20
4725,483,65,2025-04-08,4,5041.89,STORE_19
4726,869,69,2025-11-28,8,9275.51,STORE_24
4727,679,10,2025-01-31,9,272.44,STORE_9
4728,313,10,2025-10-19,9,6501.03,STORE_8
4729,464,29,2025-08-08,2,1335.51,STORE_10
4730,236,20,2025-12-25,9,5538.04,STORE_4
4731,720,13,2025-04-22,6,6942.62,STORE_7
4732,359,62,2025-09-29,8,6505.68,STORE_12
4733,242,58,2025-03-12,5,9214.62,STORE_18
4734,916,22,2025-09-19,4,6254.13,STORE_14
4735,245,27,2025-02-02,9,8964.41,STORE_9
4736,430,52,2025-02-13,6,5249.52,STORE_12
4737,73,33,2025-06-29,3,5163.67,STORE_23
4738,875,27,2025-12-04,1,5149.74,STORE_10
4739,210,46,2025-03-11,10,4433.17,STORE_10
4740,770,17,2025-12-26,4,8315.75,STORE_25
4741,653,99,2025-10-03,10,5861.53,STORE_1
4742,313,61,2025-07-06,7,4970.93,STORE_10
4743,322,85,2025-09-17,6,2561.02,STORE_24
4744,549,24,2025-07-31,5,9289.99,STORE_2
4745,157,62,2025-05-10,10,8724.55,STORE_1
4746,680,13,2025-04-04,6,7506.07,STORE_21
4747,76,21,2025-11-06,4,2155.09,STORE_24
4748,296,64,2025-03-22,1,8423.83,STORE_24
4749,491,35,2025-09-04,9,9256.14,STORE_7
4750,924,60,2025-11-11,8,7152.73,STORE_19
4751,208,47,2025-06-25,10,8943.53,STORE_22
4752,997,45,2025-11-28,9,6401.3,STORE_10
4753,750,16,2025-02-01,1,9762.17,STORE_2
4754,365,14,2025-11-15,1,1031.35,STORE_14
4755,542,18,2025-07-15,8,9983.77,STORE_20
4756,170,46,2025-06-16,5,5930.84,STORE_20
4757,892,56,2025-11-09,2,1905.46,STORE_19
4758,572,14,2025-10-30,6,1532.8,STORE_13
4759,435,12,2025-12-03,7,4639.28,STORE_16
4760,221,86,2025-03-21,5,9862.4,STORE_24
4761,88,69,2025-11-23,5,2732.08,STORE_15
4762,414,77,2025-10-27,3,734.85,STORE_20
4763,700,65,2025-11-18,7,8587.32,STORE_21
4764,75,91,2025-11-25,5,9463.38,STORE_2
4765,936,34,2025-11-27,9,5490.76,STORE_13
4766,539,3,2025-10-10,5,5903.64,STORE_2
4767,480,63,2025-11-28,5,4483.59,STORE_20
4768,968,51,2025-10-18,2,5099.18,STORE_21
4769,224,20,2025-08-14,9,4227.14,STORE_10
4770,291,17,2025-05-23,2,1066.43,STORE_4
4771,516,71,2025-10-27,1,9077.08,STORE_8
4772,270,94,2025-05-02,8,358.8,STORE_8
4773,241,79,2025-04-13,5,5438.0,STORE_2
4774,473,28,2025-01-20,6,8795.15,STORE_6
4775,530,86,2025-05-31,1,1503.45,STORE_9
4776,783,69,2025-08-07,8,9811.55,STORE_4
4777,942,80,2025-10-20,3,6247.59,STORE_16
4778,434,53,2025-11-04,10,1243.84,STORE_1
4779,982,95,2025-12-18,5,2184.14,STORE_24
4780,888,18,2025-02-26,8,1765.54,STORE_6
4781,443,73,2025-05-31,2,826.4,STORE_3
4782,534,62,2025-05-30,4,719.74,STORE_18
4783,854,57,2025-09-28,8,9764.27,STORE_22
4784,782,53,2025-02-21,5,5481.83,STORE_17
4785,115,69,2025-09-03,2,9326.35,STORE_6
4786,613,68,2025-04-26,2,5651.51,STORE_2
4787,94,47,2025-02-08,3,2838.78,STORE_23
4788,9,78,2025-04-16,3,8709.85,STORE_23
4789,590,17,2025-06-01,8,9405.08,STORE_5
4790,159,70,2025-02-25,9,1593.26,STORE_17
4791,6,17,2025-02-02,10,4949.51,STORE_10
4792,156,50,2025-11-07,6,4173.89,STORE_19
4793,648,87,2025-12-08,3,1146.84,STORE_25
4794,878,77,2025-05-27,6,1290.93,STORE_19
4795,879,52,2025-02-14,9,4988.51,STORE_8
4796,972,95,2025-04-05,6,4566.11,STORE_11
4797,802,97,2025-02-13,9,1310.99,STORE_21
4798,265,42,2025-07-08,8,1761.57,STORE_14
4799,963,13,2025-04-25,5,2021.28,STORE_21
4800,806,15,2025-08-29,1,8291.23,STORE_21
4801,305,54,2025-05-06,1,5220.71,STORE_8
4802,755,27,2025-08-10,2,9858.47,STORE_12
4803,386,67,2025-11-01,5,3015.38,STORE_7
4804,18,73,2025-03-05,4,5210.87,STORE_2
4805,144,93,2025-12-03,1,8316.44,STORE_10
4806,912,34,2025-10-18,4,4661.0,STORE_11
4807,123,6,2025-02-24,1,784.92,STORE_1
4808,623,21,2025-11-01,7,6972.18,STORE_7
4809,990,77,2025-12-28,5,1038.13,STORE_16
4810,947,35,2025-01-11,9,8784.2,STORE_11
4811,830,86,2025-09-03,7,1347.67,STORE_16
4812,589,95,2025-11-22,6,8190.35,STORE_4
4813,259,32,2025-08-29,3,6402.49,STORE_5
4814,751,53,2025-11-04,4,6030.24,STORE_21
4815,138,9,2025-10-27,2,8244.33,STORE_15
4816,939,22,2025-07-14,2,3958.53,STORE_9
4817,880,40,2025-05-29,7,891.07,STORE_12
4818,851,11,2025-03-03,6,7464.42,STORE_6
4819,479,75,2025-02-08,10,588.77,STORE_4
4820,866,39,2025-04-28,9,7533.04,STORE_2
4821,725,4,2025-04-05,1,1394.91,STORE_24
4822,89,76,2025-07-26,6,8592.6,STORE_12
4823,491,60,2025-12-17,7,8923.07,STORE_14
4824,949,58,2025-04-13,4,3438.17,STORE_18
4825,699,50,2025-07-11,9,9397.41,STORE_7
4826,498,71,2025-11-11,4,6168.09,STORE_3
4827,96,66,2025-07-07,10,6720.9,STORE_15
4828,202,11,2025-11-10,2,9437.68,STORE_13
4829,841,47,2025-07-29,3,439.96,STORE_22
4830,805,33,2025-11-22,8,2388.47,STORE_18
4831,984,74,2025-08-16,7,8043.8,STORE_3
4832,964,24,2025-06-05,6,3170.73,STORE_21
4833,764,79,2025-06-16,7,2427.58,STORE_9
4834,882,82,2025-12-18,2,2457.24,STORE_15
4835,670,17,2025-10-28,7,3562.51,STORE_7
4836,584,16,2025-11-16,9,4530.98,STORE_22
4837,841,43,2025-07-14,3,8272.92,STORE_11
4838,98,83,2025-11-19,6,2414.01,STORE_10
4839,756,67,2025-11-29,4,568.65,STORE_23
